package_id,candidate_id,category,native_label_index_order,native_order,source_video_id,source_timestamp_range,evidence_ids,frame_reextraction_ids,evidence_file_existence_check_required,front_view_confirmation_required,native_order_confirmation_required,duplicate_or_exception_review_required,secondary_angle_sample_required,environment_version_metadata_required,independent_observation_required,allowed_statuses,required_notes,verifier_workstream,requires_wyatt_clip_ids,global_requirement_recaptures_blocking_production,production_eligibility_state,production_blocking_reason
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_001,Skin Tone,Skin Tone 01,1,phase0-video-004,45-46,phase0-frame-video-004-tl-019,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_002,Skin Tone,Skin Tone 02,2,phase0-video-004,47-47,phase0-frame-video-004-tl-020,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_003,Skin Tone,Skin Tone 03,3,phase0-video-004,48-49,phase0-frame-video-004-tl-021,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_004,Skin Tone,Skin Tone 04,4,phase0-video-004,12-13,phase0-frame-video-004-tl-003,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_006,Skin Tone,Skin Tone 06,6,phase0-video-004,29-30,phase0-frame-video-004-tl-011,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_007,Skin Tone,Skin Tone 07,7,phase0-video-004,27-28,phase0-frame-video-004-tl-010,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_008,Skin Tone,Skin Tone 08,8,phase0-video-004,25-26,phase0-frame-video-004-tl-009,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_009,Skin Tone,Skin Tone 09,9,phase0-video-004,8-11,phase0-frame-video-004-tl-002,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_010,Skin Tone,Skin Tone 10,10,phase0-video-004,14-14,phase0-frame-video-004-tl-017;phase0-frame-video-004-tl-004,,yes,yes,yes,yes,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_DISCREPANCY_RESOLUTION,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_011,Skin Tone,Skin Tone 11,11,phase0-video-004,50-51,phase0-frame-video-004-tl-022,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_012,Skin Tone,Skin Tone 12,12,phase0-video-004,43-44,phase0-frame-video-004-tl-018,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_013,Skin Tone,Skin Tone 13,13,phase0-video-004,39-40,phase0-frame-video-004-tl-016,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_017,Skin Tone,Skin Tone 17,17,phase0-video-004,37-38,phase0-frame-video-004-tl-015,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_018,Skin Tone,Skin Tone 18,18,phase0-video-004,20-22,phase0-frame-video-004-tl-007,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_019,Skin Tone,Skin Tone 19,19,phase0-video-004,17-19,phase0-frame-video-004-tl-006,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_020,Skin Tone,Skin Tone 20,20,phase0-video-004,15-16,phase0-frame-video-004-tl-005,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_021,Skin Tone,Skin Tone 21,21,phase0-video-004,23-24,phase0-frame-video-004-tl-008,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_022,Skin Tone,Skin Tone 22,22,phase0-video-004,35-36,phase0-frame-video-004-tl-014,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_023,Skin Tone,Skin Tone 23,23,phase0-video-004,52-53.82,phase0-frame-video-004-tl-023,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_024,Skin Tone,Skin Tone 24,24,phase0-video-004,33-34,phase0-frame-video-004-tl-013,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINTONE_029,Skin Tone,Skin Tone 29,29,phase0-video-004,31-32,phase0-frame-video-004-tl-012,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
