audit_row_id,row_type,candidate_or_requirement_id,category,native_label_index_order,native_order,existing_source_video,start_timestamp,end_timestamp,existing_derivative_frame_references,clearly_visible,not_visible,required_views,available_views,missing_views,menu_label_visible,native_order_visible,environment_metadata_available,framing_quality,lighting_consistency,obstruction_notes,hairstyle_consistency,facial_hair_consistency,eye_black_or_accessory_obstruction,motion_or_compression_issue,primary_classification,confidence_in_classification,can_frame_reextraction_solve_it,can_second_verifier_review_solve_it,requires_new_recording,exact_reason,exact_next_action,production_eligibility,blocking_reason
candidate-CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,Eye Shape,Hooded,5,phase0-video-006,20-24.93,13,phase0-frame-video-006-tl-006,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_FACIALHAIR_MUTTON_CHOPS,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_FACIALHAIR_MUTTON_CHOPS,Facial hair,Mutton Chops,,CF27_XBOX_SOURCE_2026_08_02_002,175-224,4,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_002-tl-004,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE; game version; patch; complete native order",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete; native order unresolved
candidate-CF27_XBOXUNKNOWN_RTG_FACIALHAIRCOLOR_PURPLE,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_FACIALHAIRCOLOR_PURPLE,Facial-hair colors,Purple,,CF27_XBOX_SOURCE_2026_08_02_002,225-235.35,4,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_002-tl-005,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch; complete native order,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete; native order unresolved
candidate-CF27_XBOXUNKNOWN_RTG_HAIRCOLOR_LIGHT_BROWN,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HAIRCOLOR_LIGHT_BROWN,Hair colors,Light Brown,,CF27_XBOX_SOURCE_2026_08_02_002,100-174,4,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_002-tl-003,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch; complete native order,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete; native order unresolved
candidate-CF27_XBOXUNKNOWN_RTG_HAIRSTYLE_SHORT_CURLY,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HAIRSTYLE_SHORT_CURLY,Hairstyles,Short Curly,1,CF27_XBOX_SOURCE_2026_08_02_002,5-99,4,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_002-tl-002,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, REAR, RIGHT_PROFILE, RIGHT_3Q; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; REAR; RIGHT_PROFILE; RIGHT_3Q,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; REAR; RIGHT_PROFILE; RIGHT_3Q,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_001,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_001,Heads,Face 1,1,phase0-video-002,10-19,5,phase0-frame-video-002-tl-004,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_002,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_002,Heads,Face 2,2,phase0-video-002,20-28,5,phase0-frame-video-002-tl-005,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_003,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_003,Heads,Face 3,3,phase0-video-002,29-38,5,phase0-frame-video-002-tl-006,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_004,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_004,Heads,Face 4,4,phase0-video-002,39-48,5,phase0-frame-video-002-tl-007,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_005,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_005,Heads,Face 5,5,phase0-video-002,69-74,5,phase0-frame-video-002-tl-011,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_006,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_006,Heads,Face 6,6,phase0-video-002,60-68,5,phase0-frame-video-002-tl-010,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_007,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_007,Heads,Face 7,7,phase0-video-002,54-59,5,phase0-frame-video-002-tl-009,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_008,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_008,Heads,Face 8,8,phase0-video-002,49-53,5,phase0-frame-video-002-tl-008,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_009,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_009,Heads,Face 9,9,phase0-video-002,75-79,5,phase0-frame-video-002-tl-012,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_010,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_010,Heads,Face 10,10,phase0-video-002,80-88,5,phase0-frame-video-002-tl-013,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_011,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_011,Heads,Face 11,11,phase0-video-002,89-94,5,phase0-frame-video-002-tl-014,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_012,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_012,Heads,Face 12,12,phase0-video-003,0-4,4,phase0-frame-video-002-tl-015; phase0-frame-video-003-tl-001,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch; duplicate resolution",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete; duplicate review required
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_013,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_013,Heads,Face 13,13,phase0-video-003,21-29,4,phase0-frame-video-003-tl-004,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_014,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_014,Heads,Face 14,14,phase0-video-003,14-20,4,phase0-frame-video-003-tl-003,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_016,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_016,Heads,Face 16,16,phase0-video-003,5-13,4,phase0-frame-video-003-tl-002; phase0-frame-video-002-tl-016,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch; duplicate resolution",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete; duplicate review required
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_017,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_017,Heads,Face 17,17,phase0-video-003,30-39,4,phase0-frame-video-003-tl-005,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_018,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_018,Heads,Face 18,18,phase0-video-003,40-49,4,phase0-frame-video-003-tl-006,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_021,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_021,Heads,Face 21,21,phase0-video-003,80-89,4,phase0-frame-video-003-tl-010,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_022,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_022,Heads,Face 22,22,phase0-video-003,70-79,4,phase0-frame-video-003-tl-009,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
